paper_id,ok,word_count,math_equation_references,math_greek_letters,math_math_symbols,math_total_math_indicators,stat_p_value,stat_confidence_interval,stat_significance,stat_cohens_d,stat_total_statistical,code_github_links,code_code_available_mentions,code_has_code_link,fig_figure_count,fig_unique_figures,table_table_count,table_unique_tables,comp_vs_mentions,comp_compared_to,comp_outperforms,comp_total_comparisons,dataset_dataset_mentions,dataset_unique_known_datasets,dataset_known_datasets,contrib_has_contributions_statement,contrib_bullet_points_in_intro,limit_has_limitations_section,limit_limitation_mentions,ablation_ablation_mentions,ablation_ablation_study,runs_runs_mentions,runs_seeds_mentions,runs_averaged_over,runs_total_reproducibility_indicators,error_std_mentions,error_plus_minus_symbols,error_error_bars,error_variance_mentions,error_total_error_reporting,readability_flesch_reading_ease,readability_flesch_kincaid_grade,hype_state_of_the_art,hype_revolutionary,hype_significant_improvement,hype_novel,hype_total_hype_words,metrics_unique_metrics_count,metrics_total_metric_mentions,metrics_metrics_found
11134396.pdf,True,14794,9,0,31,40,0,0,3,0,3,0,0,False,27,1,54,2,0,4,4,8,35,1,['imagenet'],False,0,False,6,0,0,0,0,0,0,0,0,0,1,1,41.1,9.86,4,0,4,6,14,7,76,"['accuracy', 'precision', 'recall', 'f1', 'roc', 'loss', 'error rate']"
11303023.pdf,True,13504,14,2,0,16,0,0,13,0,13,0,0,False,4,1,6,2,3,2,0,5,1,0,[],False,0,False,3,0,0,2,0,0,2,0,0,0,0,0,28.48,11.11,1,1,0,0,2,3,3,"['accuracy', 'recall', 'loss']"
11029001.pdf,True,12090,7,0,7,14,4,0,11,0,15,0,0,False,10,2,14,2,1,2,6,9,53,2,"['cityscapes', 'kitti']",False,0,False,6,1,1,0,0,0,0,0,0,0,0,0,36.31,10.49,5,0,2,4,11,5,58,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11177493.pdf,True,26677,28,3,35,66,0,0,23,0,23,0,0,False,20,1,15,2,3,22,8,33,35,0,[],True,0,False,24,0,0,5,0,0,5,0,0,0,3,3,30.21,11.14,10,5,5,5,25,9,153,"['accuracy', 'precision', 'rmse', 'mse', 'mae', 'r2', 'map', 'loss', 'error rate']"
Feature-Selective_Ensemble_Learning-Based_Long-Term_Regional_PV_Generation_Forecasting.pdf,True,6745,13,0,2,15,1,0,0,0,1,0,0,False,28,2,27,2,0,0,2,2,0,0,[],False,0,False,2,0,0,0,0,0,0,0,0,0,2,2,45.99,9.56,0,0,0,0,0,6,30,"['accuracy', 'rmse', 'mse', 'mae', 'map', 'loss']"
10965602.pdf,True,12603,4,0,9,13,0,0,23,0,23,0,0,False,34,1,9,2,1,9,1,11,22,0,[],True,0,False,13,0,0,1,0,1,2,0,0,0,0,0,30.5,11.77,1,0,6,27,34,5,70,"['accuracy', 'precision', 'f1', 'roc', 'map']"
11080424.pdf,True,6708,0,0,45,45,0,0,4,0,4,2,0,True,6,2,14,2,1,3,2,6,116,0,[],False,0,False,6,0,0,0,1,0,1,1,1,0,0,2,31.07,10.7,0,0,2,0,2,7,48,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
11037787.pdf,True,12081,5,0,3,8,0,0,4,0,4,0,0,False,34,2,2,2,0,0,0,0,19,1,['places'],False,0,False,10,0,0,1,0,0,1,0,0,0,2,2,36.76,10.19,1,0,1,1,3,2,24,"['accuracy', 'precision']"
11031427.pdf,True,27744,3,0,1,4,0,0,22,0,22,0,0,False,30,1,48,2,0,1,0,1,4,1,['places'],False,0,False,6,0,0,5,2,0,7,0,0,0,0,0,55.36,6.94,1,0,1,13,15,3,22,"['accuracy', 'precision', 'loss']"
11215740.pdf,True,11345,65,0,262,327,0,0,8,0,8,0,0,False,13,1,19,2,0,9,1,10,11,0,[],True,0,False,1,9,6,2,2,0,4,3,60,0,9,72,42.02,9.81,2,0,0,2,4,6,95,"['accuracy', 'precision', 'recall', 'iou', 'map', 'loss']"
10966907.pdf,True,14959,15,2,17,34,0,0,11,0,11,0,0,False,19,1,32,2,0,4,7,11,101,0,[],False,0,False,13,0,0,0,0,0,0,0,0,0,8,8,20.69,13.27,6,0,7,3,16,7,103,"['accuracy', 'precision', 'recall', 'f1', 'mse', 'map', 'loss']"
11159192.pdf,True,10006,36,3,9,48,0,0,2,0,2,0,0,False,38,2,29,2,0,4,2,6,35,1,['imagenet'],False,0,False,3,0,0,1,0,0,1,4,0,0,0,4,48.22,8.53,4,0,2,0,6,8,128,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'map', 'loss']"
11028060.pdf,True,14063,28,0,1,29,0,0,6,0,6,0,0,False,27,1,10,2,1,5,1,7,6,1,['places'],False,0,False,2,0,0,0,0,0,0,2,0,0,0,2,25.85,12.88,0,0,3,10,13,6,46,"['accuracy', 'precision', 'mse', 'mae', 'loss', 'error rate']"
11311492.pdf,True,10709,11,0,2,13,0,0,4,0,4,1,0,True,20,2,0,0,0,0,0,0,0,0,[],False,0,False,2,0,0,3,2,0,5,0,0,0,0,0,22.9,12.67,0,0,0,5,5,0,0,[]
11153832.pdf,True,10030,76,0,39,115,0,0,1,0,1,1,0,True,42,2,1,1,0,4,4,8,0,1,['places'],True,0,False,0,0,0,1,0,0,1,1,2,0,4,7,60.69,7.76,0,0,1,1,2,8,77,"['accuracy', 'precision', 'f1', 'rmse', 'mse', 'r2', 'loss', 'error rate']"
11223206.pdf,True,7951,35,0,6,41,0,0,1,0,1,0,0,False,20,1,2,2,0,2,0,2,0,0,[],False,0,False,2,0,0,0,1,0,1,0,0,0,0,0,48.4,8.58,0,0,1,0,1,3,14,"['f1', 'map', 'loss']"
11168480.pdf,True,14911,28,0,24,52,0,0,1,0,1,0,0,False,38,2,14,2,5,4,2,11,7,1,['kitti'],False,0,False,4,4,0,5,3,0,8,0,1,0,0,1,38.71,10.32,1,0,2,8,11,6,31,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
11151996.pdf,True,7417,12,1,1,14,1,0,3,0,4,0,0,False,5,1,16,2,2,2,1,5,14,0,[],False,0,False,7,0,0,0,0,0,0,0,0,0,1,1,45.5,9.19,0,0,1,2,3,3,18,"['f1', 'loss', 'top-1']"
11215701.pdf,True,12119,13,1,9,23,0,1,10,0,11,0,1,True,6,1,9,2,4,5,3,12,83,0,[],False,0,False,10,0,0,25,6,0,31,2,1,0,5,8,23.95,12.4,0,0,0,1,1,6,89,"['accuracy', 'precision', 'recall', 'f1', 'perplexity', 'loss']"
11077122.pdf,True,14451,40,0,27,67,0,0,4,0,4,0,0,False,82,2,6,2,0,24,1,25,0,0,[],False,0,False,2,0,0,0,0,0,0,9,0,0,0,9,45.9,9.42,0,0,2,8,10,4,8,"['accuracy', 'precision', 'r2', 'loss']"
11077127.pdf,True,9126,117,0,4,121,0,0,2,0,2,0,0,False,41,1,14,2,1,0,0,1,10,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,70.36,5.53,0,0,0,6,6,6,51,"['accuracy', 'precision', 'rmse', 'mse', 'r2', 'map']"
11231327.pdf,True,9191,33,0,11,44,0,0,3,0,3,0,0,False,21,1,15,2,1,3,1,5,24,0,[],False,0,False,4,0,0,0,0,0,0,0,0,0,0,0,32.05,11.87,0,0,0,0,0,7,109,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
11052285.pdf,True,11182,8,0,1,9,0,0,2,0,2,0,0,False,54,1,50,2,0,0,5,5,45,0,[],False,0,False,1,0,0,3,0,0,3,0,0,0,0,0,58.05,7.56,0,0,0,0,0,5,242,"['accuracy', 'precision', 'f1', 'map', 'loss']"
11153385.pdf,True,6486,0,0,6,6,0,0,2,0,2,0,0,False,26,1,12,2,0,6,0,6,6,0,[],False,0,False,4,0,0,1,0,0,1,1,0,0,10,11,41.66,9.9,1,0,3,1,5,3,30,"['accuracy', 'rmse', 'r2']"
10943179.pdf,True,7195,33,0,3,36,2,0,6,0,8,1,0,True,16,2,10,2,0,2,0,2,35,1,['places'],False,0,False,3,5,1,0,0,0,0,2,0,0,0,2,48.22,8.53,1,0,0,2,3,4,61,"['accuracy', 'f1', 'mse', 'loss']"
11037669.pdf,True,11862,29,1,14,44,0,0,2,0,2,1,0,True,27,1,3,2,0,11,0,11,1,0,[],False,0,False,1,0,0,2,0,0,2,0,0,0,1,1,42.61,9.76,0,0,0,6,6,3,19,"['accuracy', 'map', 'loss']"
11271440.pdf,True,9276,31,0,27,58,0,0,3,0,3,0,0,False,8,1,16,2,15,2,4,21,17,0,[],False,0,False,5,5,1,1,6,0,7,0,0,0,0,0,36.83,10.07,2,0,0,0,2,5,11,"['precision', 'recall', 'f1', 'rouge', 'loss']"
11275969.pdf,True,10595,35,0,49,84,3,0,1,0,4,1,0,True,42,1,10,2,4,10,2,16,4,0,[],False,0,False,1,0,0,0,0,0,0,1,0,1,0,2,54.51,7.66,2,0,0,0,2,6,59,"['accuracy', 'precision', 'recall', 'rmse', 'mse', 'map']"
11259046.pdf,True,11211,0,1,5,6,0,0,7,0,7,1,0,True,20,2,8,2,0,6,5,11,0,1,['places'],False,0,False,2,1,1,1,0,0,1,0,0,0,0,0,52.71,8.32,6,0,3,3,12,3,8,"['precision', 'map', 'loss']"
Location-Invariant_Physical_Layer_Identification_Approach_for_WiFi_Devices.pdf,True,9279,39,0,16,55,0,0,0,0,0,0,0,False,34,2,5,2,0,0,0,0,1,0,[],False,0,False,0,0,0,0,0,0,0,0,0,0,7,7,67.16,6.27,0,0,0,5,5,4,36,"['accuracy', 'precision', 'loss', 'error rate']"
11050409.pdf,True,10867,2,0,2,4,0,0,5,0,5,1,0,True,8,1,17,2,0,3,4,7,20,0,[],False,0,False,4,0,0,0,0,0,0,0,0,0,1,1,48.51,8.78,0,0,0,2,2,4,13,"['accuracy', 'precision', 'recall', 'f1']"
10975014.pdf,True,14513,17,0,2,19,0,0,8,0,8,0,0,False,19,1,14,2,0,6,0,6,67,0,[],False,0,False,4,0,0,1,0,0,1,0,0,0,0,0,42.53,9.47,1,0,1,1,3,4,35,"['accuracy', 'precision', 'recall', 'map']"
11207654.pdf,True,10915,36,0,32,68,0,0,9,0,9,0,0,False,18,1,12,2,0,2,5,7,58,2,"['imagenet', 'mnist']",False,0,False,3,9,3,0,0,0,0,1,0,0,1,2,24.47,12.18,2,0,4,6,12,8,60,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'mae', 'loss']"
10964281.pdf,True,8717,9,0,31,40,0,0,5,0,5,0,0,False,27,1,12,2,0,6,2,8,39,1,['places'],True,0,False,3,3,3,1,1,0,2,0,0,0,0,0,48.28,8.35,3,0,4,22,29,6,77,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
11185870.pdf,True,7585,21,0,63,84,0,0,3,0,3,0,0,False,10,2,12,2,0,3,2,5,28,0,[],False,0,False,8,2,2,0,2,0,2,0,0,0,0,0,55.67,7.42,1,0,0,1,2,3,42,"['accuracy', 'precision', 'loss']"
11242137.pdf,True,18275,3,2,3,8,0,0,15,0,15,1,0,True,13,1,16,2,0,9,7,16,65,1,['glue'],False,0,False,26,0,0,0,0,0,0,0,0,0,0,0,30.16,11.25,9,0,7,9,25,6,34,"['accuracy', 'precision', 'recall', 'f1', 'bleu', 'rouge']"
11097291.pdf,True,9493,47,0,3,50,0,0,8,0,8,0,0,False,49,1,15,2,0,4,5,9,18,0,[],False,0,False,2,0,0,1,1,0,2,4,0,0,0,4,42.45,9.87,1,1,1,2,5,12,81,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'rmse', 'mse', 'mae', 'r2', 'r-squared', 'loss']"
11251249.pdf,True,9014,27,0,25,52,0,0,4,0,4,0,0,False,44,1,6,2,2,2,5,9,18,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,45.86,9.03,0,0,1,0,1,8,120,"['accuracy', 'precision', 'recall', 'f1', 'f-score', 'auc', 'roc', 'loss']"
11129045.pdf,True,7780,3,2,1,6,0,0,6,0,6,0,0,False,17,1,7,1,0,2,5,7,45,0,[],False,0,False,5,1,0,3,0,1,4,0,0,0,2,2,24.01,12.53,4,0,1,7,12,7,60,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
11030449.pdf,True,14045,2,1,0,3,0,0,7,0,7,0,0,False,16,1,7,2,0,2,0,2,3,1,['places'],False,0,False,14,0,0,0,0,0,0,0,0,0,0,0,39.64,9.58,2,0,3,3,8,5,55,"['accuracy', 'precision', 'roc', 'map', 'loss']"
11014518.pdf,True,8848,17,1,21,39,0,0,8,0,8,0,0,False,26,1,18,2,0,7,3,10,28,0,[],False,0,False,3,4,3,0,0,0,0,5,1,0,0,6,43.15,9.15,1,0,3,4,8,4,50,"['accuracy', 'precision', 'map', 'loss']"
11145759.pdf,True,14154,8,0,4,12,0,0,11,0,11,0,0,False,21,1,13,2,1,2,8,11,95,0,[],False,0,False,1,0,0,2,1,0,3,0,0,0,2,2,36.04,10.67,4,0,0,27,31,4,65,"['accuracy', 'precision', 'bleu', 'loss']"
11208632.pdf,True,5720,21,0,6,27,0,0,2,0,2,0,0,False,11,1,9,2,5,2,7,14,7,3,"['imagenet', 'cifar', 'places']",False,0,False,5,2,1,0,0,0,0,0,0,0,0,0,38.84,10.07,1,0,0,0,1,3,62,"['accuracy', 'loss', 'top-1']"
11248890.pdf,True,7689,12,0,13,25,7,0,26,0,33,1,0,True,21,1,27,2,0,4,4,8,103,0,[],False,0,False,5,0,0,2,0,0,2,0,0,0,0,0,32.23,11.56,1,0,1,18,20,8,81,"['accuracy', 'precision', 'recall', 'f1', 'f-score', 'auc', 'roc', 'loss']"
11084766.pdf,True,11970,8,0,8,16,0,0,3,0,3,0,0,False,50,2,18,2,0,3,7,10,9,1,['coco'],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,37.46,10.64,2,0,3,1,6,4,24,"['accuracy', 'precision', 'mae', 'map']"
11298637.pdf,True,10343,11,0,10,21,1,1,13,0,15,3,0,True,38,2,13,2,2,5,1,8,69,0,[],False,0,False,6,0,0,1,1,0,2,2,0,0,3,5,25.85,12.63,0,0,0,3,3,4,31,"['accuracy', 'precision', 'r2', 'loss']"
11297968.pdf,True,7148,12,0,49,61,0,0,4,0,4,0,0,False,14,1,17,2,1,0,3,4,30,1,['imagenet'],True,0,False,4,4,2,2,5,0,7,4,2,0,2,8,50.18,8.24,4,0,0,3,7,3,51,"['accuracy', 'map', 'loss']"
11264490.pdf,True,7958,2,0,9,11,0,0,14,0,14,0,0,False,19,2,4,2,5,2,4,11,16,0,[],False,0,False,4,0,0,1,0,0,1,1,2,0,0,3,37.99,10.59,0,0,2,0,2,5,69,"['accuracy', 'rmse', 'mse', 'mae', 'loss']"
10993353.pdf,True,10738,20,0,19,39,0,0,14,0,14,0,0,False,16,2,14,2,0,5,10,15,57,0,[],True,0,False,5,22,4,0,2,0,2,0,0,0,0,0,35.44,10.27,4,0,5,4,13,5,84,"['accuracy', 'precision', 'iou', 'map', 'loss']"
11080466.pdf,True,12994,12,0,12,24,6,0,20,0,26,0,0,False,43,2,31,2,11,8,4,23,96,0,[],False,0,False,2,0,0,0,0,0,0,4,0,0,2,6,36.07,10.53,0,0,2,0,2,9,170,"['accuracy', 'precision', 'recall', 'f1', 'f-score', 'auc', 'roc', 'map', 'loss']"
11072710.pdf,True,13635,65,0,16,81,0,0,5,0,5,0,0,False,32,2,35,2,1,8,7,16,51,0,[],False,0,False,6,4,4,0,0,0,0,0,0,0,0,0,38.65,11.34,0,0,0,2,2,5,15,"['accuracy', 'rmse', 'r2', 'map', 'loss']"
11242132.pdf,True,8850,9,0,6,15,0,0,0,0,0,7,0,True,16,2,13,2,4,6,2,12,31,0,[],False,0,False,2,3,1,0,0,0,0,0,1,0,1,2,28.35,11.74,2,0,0,0,2,3,51,"['accuracy', 'map', 'loss']"
11146720.pdf,True,15599,14,2,6,22,0,0,14,0,14,2,0,True,16,2,18,2,0,6,2,8,40,0,[],False,0,False,5,0,0,11,0,0,11,0,0,0,0,0,38.78,10.01,1,0,1,2,4,7,53,"['accuracy', 'precision', 'recall', 'bleu', 'rouge', 'perplexity', 'loss']"
10973614.pdf,True,13359,13,0,63,76,0,0,13,0,13,0,0,False,8,1,17,2,0,17,2,19,13,1,['kitti'],False,0,False,11,14,5,1,0,0,1,1,0,0,0,1,47.31,8.72,3,0,5,2,10,6,87,"['accuracy', 'precision', 'recall', 'iou', 'map', 'loss']"
11003869.pdf,True,17614,6,2,9,17,0,0,14,0,14,0,0,False,7,1,7,2,0,8,10,18,42,2,"['pascal voc', 'glue']",False,0,False,11,1,0,0,0,0,0,0,0,0,0,0,39.6,9.76,8,0,7,11,26,8,124,"['accuracy', 'precision', 'recall', 'f1', 'r2', 'iou', 'map', 'loss']"
11131116.pdf,True,21889,23,3,8,34,0,0,7,0,7,0,0,False,21,1,19,2,4,14,0,18,150,0,[],False,0,False,17,0,0,2,0,0,2,1,2,0,0,3,42.5,10.69,6,2,2,7,17,8,131,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss', 'error rate', 'top-5']"
11080378.pdf,True,8719,23,0,19,42,0,3,9,0,12,0,0,False,15,1,7,2,1,5,0,6,4,0,[],False,0,False,2,0,0,7,5,0,12,0,4,0,0,4,39.25,10.25,1,0,1,2,4,3,33,"['accuracy', 'map', 'loss']"
10967261.pdf,True,8429,8,0,11,19,0,0,2,0,2,0,0,False,21,1,10,2,0,0,0,0,6,1,['ucf'],False,0,False,2,5,0,0,0,0,0,0,0,0,1,1,43.19,9.83,1,0,3,0,4,8,62,"['accuracy', 'precision', 'recall', 'f1', 'rmse', 'mae', 'map', 'loss']"
11126023.pdf,True,12079,15,0,22,37,1,0,12,0,13,1,0,True,25,1,27,2,0,9,1,10,56,0,[],False,0,False,3,0,0,0,1,0,1,0,0,0,8,8,34.32,10.75,1,0,4,4,9,5,101,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11048861.pdf,True,14942,21,1,3,25,0,0,13,0,13,0,0,False,54,2,9,2,0,4,0,4,5,0,[],False,0,False,13,0,0,1,0,0,1,0,0,0,0,0,55.29,6.9,1,0,0,4,5,4,39,"['accuracy', 'precision', 'map', 'loss']"
11115043.pdf,True,7352,9,0,11,20,0,0,6,0,6,6,0,True,15,1,9,2,1,8,1,10,26,0,[],False,0,False,6,0,0,2,1,0,3,0,3,0,0,3,49.42,8.2,3,0,3,8,14,4,31,"['accuracy', 'auc', 'loss', 'top-1']"
10988850.pdf,True,22763,48,9,5,62,0,0,3,0,3,0,0,False,15,1,44,1,0,10,7,17,94,1,['coco'],False,0,False,2,0,0,0,0,0,0,0,0,0,1,1,53.59,7.61,3,0,0,17,20,3,122,"['accuracy', 'auc', 'map']"
10993397.pdf,True,12826,35,1,42,78,0,0,9,0,9,0,0,False,45,1,28,2,0,11,13,24,129,1,['cifar'],False,0,False,3,8,8,0,3,0,3,2,2,0,15,19,46.02,8.87,3,0,6,11,20,6,177,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
10942600.pdf,True,31283,34,4,24,62,0,0,18,0,18,0,0,False,26,1,4,2,6,1,0,7,3,3,"['coco', 'kitti', 'places']",False,0,False,34,0,0,0,0,0,0,0,0,0,0,0,57.82,6.44,1,0,0,1,2,5,74,"['accuracy', 'precision', 'recall', 'map', 'loss']"
10960677.pdf,True,8188,3,0,14,17,0,0,5,0,5,0,0,False,29,2,2,2,0,2,0,2,0,0,[],False,0,False,2,0,0,1,0,0,1,0,2,0,1,3,35.39,11.52,0,0,3,2,5,2,20,"['accuracy', 'map']"
11104155.pdf,True,11389,0,0,2,2,0,0,16,0,16,0,0,False,18,1,16,2,0,0,0,0,2,2,"['imagenet', 'places']",True,0,False,10,0,0,0,0,0,0,0,0,0,0,0,48.39,8.0,22,0,5,3,30,4,23,"['accuracy', 'precision', 'f1', 'rmse']"
11053852.pdf,True,10693,35,13,11,59,2,0,3,0,5,1,0,True,39,2,15,2,0,14,2,16,44,0,[],False,0,False,5,0,0,0,0,0,0,7,1,0,1,9,56.84,7.31,0,0,0,2,2,4,67,"['accuracy', 'mse', 'map', 'loss']"
11028057.pdf,True,12874,109,51,63,223,2,0,15,0,17,0,0,False,17,2,9,2,5,9,2,16,6,0,[],False,0,False,3,0,0,0,0,0,0,0,0,0,7,7,56.63,8.24,0,0,0,0,0,5,115,"['accuracy', 'precision', 'f1', 'r2', 'loss']"
11173581.pdf,True,19737,89,0,70,159,0,0,10,0,10,0,0,False,28,1,37,2,0,9,1,10,0,0,[],False,0,False,4,0,0,1,0,2,3,0,4,0,0,4,45.51,9.82,2,0,3,5,10,4,11,"['accuracy', 'precision', 'r2', 'loss']"
11097876.pdf,True,15490,4,0,6,10,0,0,6,0,6,0,0,False,6,2,5,1,0,2,1,3,0,1,['places'],False,0,False,5,0,0,2,0,1,3,0,0,0,0,0,45.46,9.92,0,0,1,0,1,0,0,[]
11274536.pdf,True,7130,4,0,11,15,0,0,0,0,0,0,0,False,31,1,8,2,0,8,0,8,0,0,[],False,0,False,0,0,0,0,0,0,0,0,9,0,0,9,48.35,8.64,1,0,0,1,2,2,5,"['accuracy', 'precision']"
11075678.pdf,True,10911,22,2,4,28,0,0,2,0,2,1,0,True,16,2,18,2,1,1,0,2,15,2,"['imagenet', 'coco']",False,0,False,3,0,0,1,0,0,1,0,0,0,0,0,53.05,7.98,0,0,0,17,17,8,38,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss', 'error rate']"
11015952.pdf,True,13748,35,0,16,51,0,0,14,0,14,0,0,False,22,1,21,1,0,11,3,14,1,0,[],False,0,False,6,0,0,3,0,0,3,10,0,0,9,19,44.04,9.71,1,0,1,7,9,3,22,"['accuracy', 'precision', 'loss']"
11015701.pdf,True,6645,6,1,4,11,0,0,5,0,5,0,0,False,23,1,8,2,3,2,4,9,0,0,[],False,0,False,2,0,0,0,0,0,0,0,0,0,0,0,47.54,8.77,0,0,2,4,6,4,13,"['accuracy', 'mse', 'loss', 'error rate']"
11145061.pdf,True,11358,19,0,5,24,1,0,18,0,19,1,1,True,14,2,14,2,4,11,8,23,29,1,['imagenet'],False,0,False,4,2,1,0,0,0,0,2,0,0,1,3,40.38,9.98,0,0,2,39,41,8,21,"['accuracy', 'mse', 'mae', 'map', 'loss', 'error rate', 'top-1', 'top-5']"
11069293.pdf,True,5539,12,0,6,18,0,0,13,0,13,0,0,False,19,2,8,2,0,7,0,7,16,1,['imagenet'],False,0,False,5,3,0,0,0,0,0,0,0,0,0,0,27.25,11.78,1,0,2,1,4,7,53,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
11113310.pdf,True,7019,14,2,7,23,0,0,8,0,8,0,0,False,13,1,15,2,1,6,2,9,20,0,[],False,0,False,9,12,0,1,0,0,1,0,0,0,1,1,35.63,10.24,1,1,2,7,11,5,56,"['accuracy', 'rmse', 'mse', 'r2', 'loss']"
11005580.pdf,True,12676,21,0,7,28,1,0,14,0,15,2,0,True,31,2,15,2,1,8,12,21,53,1,['places'],False,0,False,9,1,0,1,0,0,1,0,0,0,3,3,30.92,11.28,2,0,2,1,5,6,85,"['accuracy', 'precision', 'auc', 'rmse', 'mae', 'loss']"
11003213.pdf,True,10730,5,0,0,5,0,0,10,0,10,0,0,False,12,2,7,1,1,0,2,3,50,1,['places'],False,0,False,2,0,0,0,0,0,0,0,0,0,0,0,47.75,8.75,2,0,4,1,7,3,29,"['accuracy', 'loss', 'error rate']"
10981725.pdf,True,9923,5,15,3,23,0,0,5,0,5,0,1,True,6,1,11,2,0,2,2,4,51,0,[],False,0,False,3,1,1,2,0,0,2,0,0,0,0,0,56.86,7.1,3,0,1,0,4,1,9,['accuracy']
11153418.pdf,True,11182,3,2,13,18,0,0,4,0,4,2,0,True,22,2,10,2,1,0,0,1,86,1,['coco'],False,0,False,3,0,0,0,0,0,0,0,3,0,0,3,46.02,8.91,2,0,1,2,5,10,45,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'iou', 'map', 'perplexity', 'loss']"
11079564.pdf,True,8387,0,0,2,2,0,0,3,0,3,0,0,False,60,1,13,2,0,6,0,6,52,0,[],False,0,False,1,0,0,1,0,0,1,0,0,0,0,0,44.24,9.31,0,0,0,2,2,9,80,"['accuracy', 'precision', 'recall', 'f1', 'f-score', 'auc', 'roc', 'mse', 'map']"
11028042.pdf,True,9298,16,0,1,17,0,0,2,0,2,0,0,False,42,1,7,2,0,2,1,3,13,0,[],False,0,False,2,0,0,0,0,0,0,5,0,0,1,6,45.83,9.6,6,0,1,0,7,4,14,"['accuracy', 'rmse', 'map', 'loss']"
11015958.pdf,True,11683,27,1,20,48,0,0,4,0,4,0,0,False,40,1,12,2,0,13,0,13,11,1,['places'],False,0,False,2,0,0,0,0,0,0,0,0,0,2,2,52.38,8.55,0,0,2,1,3,4,67,"['accuracy', 'rmse', 'map', 'loss']"
11202872.pdf,True,6844,8,0,2,10,0,0,6,0,6,0,0,False,16,1,9,2,0,4,0,4,43,1,['imagenet'],False,0,False,3,2,2,0,0,0,0,0,0,0,1,1,45.8,8.8,1,0,0,0,1,5,66,"['accuracy', 'precision', 'mae', 'map', 'loss']"
11087579.pdf,True,7217,17,0,2,19,0,0,7,0,7,0,0,False,20,2,4,1,0,2,2,4,14,1,['coco'],False,0,False,4,0,0,0,0,0,0,0,0,0,2,2,42.25,9.4,0,0,1,15,16,6,30,"['accuracy', 'precision', 'recall', 'r2', 'map', 'loss']"
10971418.pdf,True,10748,5,1,4,10,0,0,5,0,5,0,0,False,12,1,6,2,0,6,3,9,16,1,['places'],False,0,False,6,0,0,3,0,0,3,1,0,0,0,1,38.53,10.03,3,1,1,1,6,5,85,"['accuracy', 'precision', 'rmse', 'mse', 'loss']"
11129041.pdf,True,8545,28,0,14,42,0,0,3,0,3,0,0,False,19,1,9,2,3,0,0,3,23,1,['coco'],False,0,False,4,6,3,1,1,0,2,0,0,0,0,0,40.55,9.77,1,0,0,1,2,5,56,"['accuracy', 'precision', 'recall', 'mse', 'loss']"
11072162.pdf,True,12822,18,1,1,20,0,0,12,0,12,1,0,True,28,2,23,2,0,11,0,11,0,0,[],False,0,False,2,0,0,0,0,0,0,0,0,0,0,0,45.83,8.97,0,1,3,6,10,5,13,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11202460.pdf,True,15773,53,51,100,204,0,0,16,0,16,0,0,False,14,2,22,1,8,12,7,27,1,0,[],False,0,False,25,1,0,2,0,0,2,3,0,0,1,4,26.01,12.61,4,1,2,10,17,6,16,"['accuracy', 'precision', 'recall', 'f1', 'roc', 'r2']"
11007652.pdf,True,14384,24,0,32,56,0,0,18,0,18,0,0,False,15,2,15,2,0,7,4,11,68,0,[],False,0,False,5,2,2,0,0,0,0,0,0,0,0,0,34.11,11.02,16,0,2,2,20,5,73,"['accuracy', 'precision', 'mae', 'map', 'loss']"
11124884.pdf,True,23096,63,1,68,132,0,0,5,0,5,0,0,False,116,2,25,2,10,11,1,22,12,1,['places'],False,0,False,3,0,0,0,1,0,1,3,2,0,0,5,52.81,8.92,0,0,0,8,8,8,58,"['accuracy', 'precision', 'recall', 'f1', 'rmse', 'mae', 'map', 'loss']"
11237115.pdf,True,24719,15,3,9,27,0,0,3,0,3,0,0,False,10,1,31,2,3,5,0,8,176,1,['glue'],True,0,False,8,0,0,0,0,0,0,3,1,0,0,4,52.63,7.26,10,1,0,7,18,8,67,"['accuracy', 'precision', 'recall', 'f1', 'bleu', 'rouge', 'loss', 'top-1']"
10965640.pdf,True,10017,41,1,44,86,0,0,6,0,6,0,0,False,6,1,19,2,0,0,0,0,0,1,['coco'],False,0,False,4,0,0,0,0,0,0,0,0,0,0,0,72.33,6.23,0,0,0,1,1,3,17,"['accuracy', 'precision', 'loss']"
